光復市場,臺北市信義區仁愛路四段496巷19號,25.036434325462793,121.56040036860976
成德市場,臺北市南港區同德路100號1樓,25.04614442391897,121.58677426861009
中研市場,臺北市南港區研究院路二段70巷12號,25.04556904403069,121.61456023977416
西寧市場,臺北市萬華區西寧南路4號,25.0438413242853,121.50785945511771
環南市場,臺北市萬華區環河南路二段245號,25.02927974791104,121.49056801093796
直興市場,臺北市萬華區康定路172巷1號,25.039398866010725,121.50156283977411
光華數位新天地,臺北市中正區市民大道三段8號,25.045094004321875,121.53192046860998
河濱一商場,臺北市萬華區環河南路一段4號(2至272號),25.04863312352324,121.50600796861008
龍山商場,臺北市萬華區和平西路三段120號,25.03504116739405,121.49987726860974
西門商場,臺北市萬華區成都路10巷33號,25.041749865264368,121.5067692686101
